sitecode,Class,Region,Region_detail,Region_detail2,Note,lat,long,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id,DRNAREA_mi2,all_region,InBeta
MTWM9167,E,West,WM,WM,Q&D review of logger data,46.59111473,-112.0514232,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.1,USA,FALSE
MTWM9168,E,West,WM,WM,Q&D review of logger data,46.58543557,-112.051433,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.1,USA,FALSE
MTWM9180,E,West,WM,WM,Q&D review of logger data,45.0959315,-108.2481904,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,0.01,USA,FALSE
MTWM9181,E,West,WM,WM,Q&D interpretation of logger data. But review APT tool for 6/19/2022,45.10317985,-108.2444482,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,0.01,USA,FALSE
MTWM9182,E,West,WM,WM,Q&D interpretation of logger data,45.12104896,-108.2481258,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,0.1,USA,FALSE
MTWM9183,E,West,WM,WM,Q&D interpretation of logger data,45.03816586,-108.2587251,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,0.2,USA,FALSE
NCSE9061_B,I,East,SE,SE,Updated from P in Beta,35.99806667,-78.63046667,Southeast,2,Northeast,1,EMP,2,EMU,2,0.0947,USA,TRUE
NCSE9065_B,E,East,SE,SE,Updated from I in Beta,35.99674,-78.63573833,Southeast,2,Northeast,1,EMP,2,EMU,2,0.00429,USA,TRUE
NCSE9069_B,E,East,SE,SE,NA,35.99444,-78.63584667,Southeast,2,Northeast,1,EMP,2,EMU,2,0.00283,USA,NA
NCSE9077_B,I,East,SE,SE,Updated from P in Beta,35.857835,-78.76853,Southeast,2,Northeast,1,EMP,2,EMU,2,0.0385,USA,TRUE
NCSE9079_B,E,East,SE,SE,NA,35.845845,-78.77544333,Southeast,2,Northeast,1,EMP,2,EMU,2,0.0224,USA,NA
NCSE9086_B,I,East,SE,SE,Updated from P in Beta,35.99709833,-78.64158333,Southeast,2,Northeast,1,EMP,2,EMU,2,0.0292,USA,TRUE
NCSE9087_B,P,East,SE,SE,NA,35.832645,-78.74632167,Southeast,2,Northeast,1,EMP,2,EMU,2,3.62,USA,NA
NDNV2938,I,GP,GP_N,GP,NA,46.16454,-103.86744,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,31.8,USA,NA
NDNV2941,I,GP,GP_N,GP,NA,46.06612,-103.91424,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,26.2,USA,NA
NDNV3351,E,GP,GP_N,GP,NA,46.95096,-103.50589,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.33,USA,NA
NDNV3352,E,GP,GP_N,GP,NA,47.63117,-101.35214,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,3.22,USA,NA
NDUB123,P,GP,GP_U,GP,NA,46.68364,-98.05795,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.19,USA,NA
NDUB124,P,GP,GP_U,GP,NA,46.55548,-97.93789,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,13.6,USA,NA
NDUB125,P,GP,GP_U,GP,NA,46.55312,-97.94883,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.89,USA,NA
NDUB13,I,GP,GP_U,GP,NA,46.63243,-97.9539,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.34,USA,NA
NDUB5,I,GP,GP_U,GP,NA,46.48631,-97.26906,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,38.8,USA,NA
NDUV3319,E,GP,GP_U,GP,NA,47.30188,-98.85453,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.48,USA,NA
NDUV3320,I,GP,GP_U,GP,NA,47.25354,-98.86817,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,14.3,USA,NA
NDUV3321,I,GP,GP_U,GP,NA,47.45627,-99.53872,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,125,USA,NA
NDUV3323,P,GP,GP_U,GP,NA,47.1655,-98.97049,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,659,USA,NA
NDUV3331,U,GP,GP_U,GP,NA,46.95868,-98.7523,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.04,USA,NA
NDUV3333,I,GP,GP_U,GP,NA,47.02364,-98.87879,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.22,USA,NA
NECB133,E,GP,GP_C,GP,NA,40.39286,-100.67438,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.1,USA,NA
NECB134,E,GP,GP_C,GP,NA,40.3511,-100.66928,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.03,USA,NA
NECB135,E,GP,GP_C,GP,NA,40.34521,-100.70165,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.07,USA,NA
NECB31,P,GP,GP_C,GP,NA,41.42091,-100.19657,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.58,USA,NA
NECV1198,P,GP,GP_C,GP,NA,40.38398,-100.7396,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,14.4,USA,NA
NECV1211,P,GP,GP_C,GP,NA,40.46923,-100.29028,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.08,USA,NA
NECV1249,I,GP,GP_C,GP,NA,40.6469,-98.98959,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,22.9,USA,NA
NECV1274,P,GP,GP_C,GP,NA,40.8789,-98.37041,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,11.3,USA,NA
NENV1222,P,GP,GP_N,GP,NA,42.73389,-99.88113,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.77,USA,NA
NEUB114,I,GP,GP_U,GP,NA,42.77535,-98.08398,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.21,USA,NA
NEUB116,P,GP,GP_U,GP,Updated from I in Beta,42.75838,-97.94547,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.12,USA,TRUE
NEUB117,I,GP,GP_U,GP,NA,42.75839,-97.95216,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.03,USA,NA
NHNE8900_V,I,East,NE,NE,NA,43.177455,-71.564791,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.018,USA,NA
NHNE8903_V,I,East,NE,NE,NA,43.173871,-70.929746,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.05,USA,NA
NHNE8905_V,I,East,NE,NE,NA,43.1707043,-71.2163451,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.02,USA,NA
NHNE8906_V,U,East,NE,NE,NA,43.171191,-71.214266,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.13,USA,NA
NHNE9034_BO,P,East,NE,NE,NA,43.1784252,-72.2302194,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.06,USA,NA
NHNE9035_BO,I,East,NE,NE,Updated from P in Beta,43.17210108,-72.21529424,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.09,USA,TRUE
NHNE9627_V,I,East,NE,NE,NA,43.1255971,-71.6449762,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.05,USA,NA
NHNE9628_V,I,East,NE,NE,NA,43.129729,-71.640128,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.81,USA,NA
NHNE9674_V,E,East,NE,NE,NA,43.9560681,-71.7218551,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.12,USA,NA
NHNE9675_V,I,East,NE,NE,NA,43.9572432,-71.7216553,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.07,USA,NA
NHNE9676_V,P,East,NE,NE,NA,43.9584881,-71.720669,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.03,USA,NA
NMAW1256,P,West,AW,AW,"Review more closely. Likely P, but field observations don't always match logger readings. Lots of ringing",36.92706528,-106.5637097,Arid West,6,Northwest,0,AW,7,WMT,4,95.4,USA,FALSE
NMAW1261,P,West,AW,AW,NA,36.68241659,-105.6554903,Arid West,6,Northwest,0,AW,7,XER,5,184,USA,TRUE
NMAW1266,P,West,AW,AW,NA,36.34906445,-106.0437941,Arid West,6,Northwest,0,AW,7,WMT,4,412,USA,TRUE
NMAW1273,I,West,AW,AW,NA,35.67177853,-105.9881134,Arid West,6,Northwest,0,AW,7,XER,5,43.1,USA,TRUE
NMAW1274,E,West,AW,AW,NA,35.64171932,-105.9893285,Arid West,6,Northwest,0,AW,7,XER,5,11.6,USA,TRUE
NMAW1278,P,West,AW,AW,NA,35.43390461,-106.1236391,Arid West,6,Northwest,0,AW,7,XER,5,454,USA,TRUE
NMAW1279,P,West,AW,AW,NA,35.39562947,-105.943858,Arid West,6,Northwest,0,AW,7,XER,5,56.7,USA,TRUE
NMAW1284,I,West,AW,AW,NA,35.10130691,-108.7500785,Arid West,6,Northwest,0,AW,7,XER,5,835,USA,TRUE
NMAW1291,P,West,AW,AW,NA,33.14426015,-105.899652,Arid West,6,Northern Plains,3,AW,7,WMT,4,130,USA,TRUE
NMAW1292,E,West,AW,AW,NA,33.12646961,-104.3429327,Arid West,6,Southern Plains,4,AW,7,XER,5,942,USA,TRUE
NMAW1293,I,West,AW,AW,NA,32.84602779,-104.4018569,Arid West,6,Southern Plains,4,AW,7,XER,5,0.2,USA,TRUE
NMAW1294,E,West,AW,AW,NA,32.67227811,-104.3664123,Arid West,6,Southern Plains,4,AW,7,XER,5,0.066,USA,TRUE
NMAW1295,E,West,AW,AW,NA,32.58934726,-104.4193189,Arid West,6,Southern Plains,4,AW,7,XER,5,206,USA,TRUE
NMAW1296,E,West,AW,AW,NA,32.40358449,-104.2287312,Arid West,6,Southern Plains,4,AW,7,XER,5,428,USA,TRUE
NMAW1298,P,West,AW,AW,Logger record short but gage confirms status,32.21495245,-104.2300423,Arid West,6,Southern Plains,4,AW,7,XER,5,351,USA,FALSE
NMAW1299,I,West,AW,AW,NA,32.02227502,-104.0561986,Arid West,6,Southern Plains,4,AW,7,XER,5,0.17,USA,TRUE
NMAW9036,P,West,AW,AW,"Despite L1 giving many dry readings, L2 is consistently wet. Field observations do not corroborate with dry L1 readings",35.99218333,-105.9307283,Arid West,6,Northwest,0,AW,7,XER,5,42.3,USA,FALSE
NMAW9037,E,West,AW,AW,Q&D review of logger data,35.58001037,-106.0350583,Arid West,6,Northwest,0,AW,7,XER,5,4.69,USA,FALSE
NMAW9043,E,West,AW,AW,Q&D review of logger data,36.92238,-106.59337,Arid West,6,Northwest,0,AW,7,WMT,4,2.34,USA,FALSE
NMAW9044,I,West,AW,AW,Q&D review of logger data,36.70987225,-107.308902,Arid West,6,Northwest,0,AW,7,WMT,4,189,USA,FALSE
NMAW9045,U,West,AW,AW,Can't tell from logger or photos. Reject.,36.70374609,-107.315225,Arid West,6,Northwest,0,AW,7,WMT,4,5.71,USA,FALSE
NMWM33,I,West,WM,WM,Formerly NMCB33,33.40023932,-105.7035964,Northern Great Plains,3,Northern Plains,3,WMVC,6,WMT,4,0.52,USA,NA
NMWM34,I,West,WM,WM,Formerly NMCB34,33.39365448,-105.7406551,Northern Great Plains,3,Northern Plains,3,WMVC,6,WMT,4,0.14,USA,NA
NMWM35,P,West,WM,WM,Formerly NMCB35,33.40598806,-105.7393742,Northern Great Plains,3,Northern Plains,3,WMVC,6,WMT,4,3.88,USA,NA
NMCV11,P,GP,GP_C,GP,NA,33.52406813,-105.4644943,Northern Great Plains,3,Northern Plains,3,GP,5,WMT,4,90.8,USA,NA
NMCV45,E,GP,GP_C,GP,NA,35.09842212,-104.6755064,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,11.6,USA,NA
NMCV46,E,GP,GP_C,GP,NA,35.0945265,-104.6616922,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,67.7,USA,NA
NMAW118,I,West,AW,AW,Formerly NMSB118,32.32810836,-104.3390071,Southern Great Plains,4,Southern Plains,4,AW,7,XER,5,14.9,USA,NA
NMSB2,E,GP,GP_S,GP,NA,32.29058,-104.34914,Southern Great Plains,4,Southern Plains,4,GP,5,XER,5,326,USA,NA
NMSB3,I,GP,GP_S,GP,Updated from P in Beta,32.51202,-104.33071,Southern Great Plains,4,Southern Plains,4,GP,5,XER,5,0.43,USA,FALSE
NMSB4,E,GP,GP_S,GP,NA,32.25587949,-104.3715972,Southern Great Plains,4,Southern Plains,4,GP,5,XER,5,9.73,USA,NA
NMSV32,I,GP,GP_S,GP,NA,32.82767279,-104.8030135,Southern Great Plains,4,Southern Plains,4,AW,7,XER,5,925,USA,NA
NMSV65,E,GP,GP_S,GP,NA,32.50738253,-104.3721022,Southern Great Plains,4,Southern Plains,4,GP,5,XER,5,292,USA,NA
NMWM1260,P,West,WM,WM,"Loggers show erroneous dry periods, but USGS gage confirms flow status",36.70334391,-105.5682398,Western Mountains,5,Northwest,0,AW,7,WMT,4,112,USA,FALSE
NMWM1300,I,West,WM,WM,NA,36.99298055,-106.0384785,Western Mountains,5,Northwest,0,WMVC,6,XER,5,116,USA,TRUE
NMWM1301,I,West,WM,WM,NA,36.98893379,-105.5325745,Western Mountains,5,Northwest,0,WMVC,6,XER,5,220,USA,TRUE
NMWM1302,P,West,WM,WM,NA,36.982146,-106.073711,Western Mountains,5,Northwest,0,WMVC,6,XER,5,153,USA,TRUE
NMWM1303,P,West,WM,WM,NA,36.96646534,-105.5071937,Western Mountains,5,Northwest,0,WMVC,6,XER,5,218,USA,TRUE
NMWM1305,P,West,WM,WM,"Loggers show erroneous dry periods, but USGS gage confirms flow status",36.89719827,-105.2605619,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,16.8,USA,FALSE
NMWM1311,P,West,WM,WM,NA,36.535837,-105.22477,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,9.08,USA,TRUE
NMWM1314,P,West,WM,WM,NA,36.30290117,-105.5812572,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,80.5,USA,TRUE
NMWM1316,P,West,WM,WM,NA,35.96408031,-105.9051964,Western Mountains,5,Northwest,0,WMVC,6,XER,5,92.3,USA,TRUE
NMWM1318,E,West,WM,WM,NA,35.89035575,-106.3080932,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,3.38,USA,TRUE
NMWM1319,E,West,WM,WM,NA,35.888354820000004,-106.2974471,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,4.68,USA,TRUE
NMWM1320,E,West,WM,WM,NA,35.88656995,-106.308027,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.32,USA,TRUE
NMWM1328,P,West,WM,WM,Q&D review of logger data,35.66912097,-106.7434356,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,469,USA,FALSE
NMWM1332,P,West,WM,WM,Short record but USGS gage confirms status,33.41021338,-105.7413655,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,0.12,USA,FALSE
NMWM1333,I,West,WM,WM,NA,33.39262709,-105.7242854,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,8.12,USA,TRUE
NMWM1335,I,West,WM,WM,NA,33.39155003,-105.6114219,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,0.33,USA,TRUE
NMWM1856,P,West,WM,WM,NA,33.89171141,-108.5153144,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,97.5,USA,TRUE
NMWM1857,P,West,WM,WM,NA,33.0614241,-108.537665,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.11,USA,TRUE
NMWM9051,I,West,WM,WM,Q&D review of logger data,35.87527067,-106.6271662,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.46,USA,FALSE
NMWM9054,E,West,WM,WM,Q&D review of logger data,33.41081495,-105.7408789,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,0.12,USA,FALSE
NMWM9055,E,West,WM,WM,Q&D review of logger data,33.38363533,-105.59588,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,0.12,USA,FALSE
NMWM9063,E,West,WM,WM,Q&D review of logger data,36.73297,-105.55345,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.2,USA,FALSE
NVAW1179,P,West,AW,AW,"L1 shows drying, but L2 does not, nor does USGS gage",41.93394187,-115.67572439999999,Arid West,6,Northwest,0,AW,7,XER,5,0.09,USA,FALSE
NVAW1182,I,West,AW,AW,Q&D review of logger and gage data,41.68941484,-115.8440822,Arid West,6,Northwest,0,AW,7,XER,5,0.03,USA,FALSE
NVAW1187,I,West,AW,AW,"Review of gage data, which is much longer than logger data (which suggests E)",40.95490028,-116.4404842,Arid West,6,Northwest,0,AW,7,XER,5,0.68,USA,FALSE
NVAW1190,I,West,AW,AW,NA,40.80381522,-116.2008122,Arid West,6,Northwest,0,AW,7,XER,5,0.04,USA,TRUE
NVAW1191,I,West,AW,AW,NA,40.72603131,-116.0777749,Arid West,6,Northwest,0,AW,7,XER,5,0.54,USA,TRUE
NVAW1193,P,West,AW,AW,NA,40.7107179,-116.1251375,Arid West,6,Northwest,0,AW,7,XER,5,0.03,USA,TRUE
NVAW1196,P,West,AW,AW,Loggers show some erroneous drying but gage and field observations show wet conditions,40.2253,-116.73,Arid West,6,Northwest,0,AW,7,XER,5,3.9,USA,FALSE
NVAW1197,I,West,AW,AW,Q&D inspection of logger data,40.171012760000004,-116.4861665,Arid West,6,Northwest,0,AW,7,XER,5,0.63,USA,FALSE
NVAW1200,I,West,AW,AW,"Logger has many short, clustered flashy flows, but gage shows clearly intermittent",39.86895,-116.1669236,Arid West,6,Northwest,0,AW,7,XER,5,54.8,USA,FALSE
NVAW1201,P,West,AW,AW,Q&D inspection of logger data,39.78972848,-116.3009476,Arid West,6,Northwest,0,AW,7,XER,5,33.5,USA,FALSE
NVAW1204,P,West,AW,AW,NA,39.51297342,-119.71227,Arid West,6,Northwest,0,AW,7,XER,5,0.31,USA,TRUE
NVAW1205,P,West,AW,AW,NA,39.49490832,-119.8942371,Arid West,6,Northwest,0,AW,7,XER,5,0.3,USA,TRUE
NVAW1206,I,West,AW,AW,NA,39.37737227,-119.7437234,Arid West,6,Northwest,0,AW,7,XER,5,0.05,USA,TRUE
NVAW1207,P,West,AW,AW,NA,39.21645257,-114.5296759,Arid West,6,Northwest,0,AW,7,XER,5,0.98,USA,TRUE
NVAW1208,P,West,AW,AW,Likely P but end of record gets hard to interpret. USGS gage says P,39.21251027,-117.1130225,Arid West,6,Northwest,0,AW,7,XER,5,0.23,USA,FALSE
NVAW1210,I,West,AW,AW,NA,39.18132955,-119.6947973,Arid West,6,Northwest,0,AW,7,XER,5,0.31,USA,TRUE
NVAW1211,P,West,AW,AW,NA,39.1757117,-119.8049503,Arid West,6,Northwest,0,AW,7,XER,5,0.09,USA,TRUE
NVAW1212,I,West,AW,AW,NA,39.16556691,-119.7216924,Arid West,6,Northwest,0,AW,7,XER,5,0.62,USA,TRUE
NVAW1219,P,West,AW,AW,Q&D inspection of logger data,38.88767819,-117.2446956,Arid West,6,Northwest,0,AW,7,XER,5,0.05,USA,FALSE
NVAW1231,E,West,AW,AW,NA,36.22688345,-115.0731105,Arid West,6,Southwest,6,AW,7,XER,5,0.83,USA,TRUE
NVAW1234,E,West,AW,AW,NA,36.15422763,-115.7270737,Arid West,6,Southwest,6,AW,7,XER,5,0.18,USA,TRUE
NVAW1236,P,West,AW,AW,NA,36.12367326,-115.4861702,Arid West,6,Southwest,6,AW,7,XER,5,0.05,USA,TRUE
NVAW1237,I,West,AW,AW,NA,36.12283167,-115.4827158,Arid West,6,Southwest,6,AW,7,XER,5,0.03,USA,TRUE
NVAW1238,E,West,AW,AW,NA,36.11986666,-115.4640006,Arid West,6,Southwest,6,AW,7,XER,5,0.19,USA,TRUE
NVAW1242,P,West,AW,AW,NA,36.09188763,-115.0198027,Arid West,6,Southwest,6,AW,7,XER,5,0.49,USA,TRUE
NVAW1243,E,West,AW,AW,NA,36.08290385,-115.4517342,Arid West,6,Southwest,6,AW,7,XER,5,0.34,USA,TRUE
NVAW1244,P,West,AW,AW,NA,36.079629250000004,-115.4775828,Arid West,6,Southwest,6,AW,7,XER,5,0.19,USA,TRUE
NVAW1245,I,West,AW,AW,NA,36.07960288,-115.4725649,Arid West,6,Southwest,6,AW,7,XER,5,0.21,USA,TRUE
NVAW1247,I,West,AW,AW,NA,35.98451969,-115.8269993,Arid West,6,Southwest,6,AW,7,XER,5,0.5,USA,TRUE
NVAW9019,E,West,AW,AW,Q&D inspection of logger data,41.65375578,-115.7837596,Arid West,6,Northwest,0,AW,7,XER,5,1.07,USA,FALSE
NVAW9229,E,West,AW,AW,Q&D inspection of logger data,39.88481014,-116.1732004,Arid West,6,Northwest,0,AW,7,XER,5,13.5,USA,FALSE
NVAW9231,E,West,AW,AW,Q&D inspection of logger data,39.17487668,-119.7022622,Arid West,6,Northwest,0,AW,7,XER,5,0.64,USA,FALSE
NVWM1255,P,West,WM,WM,NA,38.96470401,-119.8489019,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.05,USA,TRUE
NVWM9034,E,West,WM,WM,Q&D inspection of logger data,38.95862,-119.85423,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.34,USA,FALSE
NYNE4129_V,I,East,NE,NE,NA,43.947817,-73.990527,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.36,USA,NA
NYNE8595_V,U,East,NE,NE,NA,42.017478,-74.605927,Northeast,1,Northeast,1,NCNE,1,EMU,2,1.85,USA,NA
NYNE8602_B,I,East,NE,NE,NA,41.944065,-74.588876,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.34,USA,NA
NYNE8942_B,I,East,NE,NE,NA,41.79969,-73.742762,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.17,USA,NA
NYNE8943_B,P,East,NE,NE,NA,41.788112,-73.732262,Northeast,1,Northeast,1,NCNE,1,EMU,2,19,USA,NA
NYNE8944_BO,I,East,NE,NE,NA,41.791992,-73.740739,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.1,USA,NA
NYNE9027_B,P,East,NE,NE,NA,40.58352167,-74.12852333,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.5,USA,NA
NYNE9028_B,I,East,NE,NE,NA,40.58447667,-74.12681,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.45,USA,NA
NYNE9029_B,I,East,NE,NE,NA,40.58054333,-74.145625,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.23,USA,NA
NYNE9030_B,E,East,NE,NE,Updated from I in Beta,40.59779,-74.15535167,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.21,USA,TRUE
NYNE9032_B,P,East,NE,NE,NA,40.59881667,-74.15524,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.0378,USA,NA
NYNE9111_B,I,East,NE,NE,NA,41.94452,-74.588867,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.15,USA,NA
NYNE9549_B,E,East,NE,NE,NA,41.801133,-73.730271,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.0363,USA,NA
OHNE8283_B,P,East,NE,NE,NA,39.18481174,-84.52972403,Northeast,1,Northeast,1,EMP,2,IPL,3,0.0526,USA,NA
OHNE8288_B,I,East,NE,NE,NA,39.25522513,-84.47375922,Northeast,1,Northeast,1,EMP,2,IPL,3,0.0487,USA,NA
OHNE8419_B,E,East,NE,NE,NA,39.18150361,-84.5743081,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0369,USA,NA
OHNE8437_B,P,East,NE,NE,NA,39.21866836,-84.38926503,Northeast,1,Northeast,1,EMP,2,IPL,3,0.24,USA,NA
OHNE8465_B,I,East,NE,NE,NA,39.25266665,-84.75255351,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0382,USA,NA
OHNE8466_B,E,East,NE,NE,NA,39.25153508,-84.75413328,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0104,USA,NA
OHNE8471_B,E,East,NE,NE,NA,39.25079421,-84.75383575,Northeast,1,Northeast,1,EMP,2,EMU,2,0.00339,USA,NA
OHNE8563_B,P,East,NE,NE,NA,39.05312374,-84.32907321,Northeast,1,Northeast,1,EMP,2,EMU,2,0.11,USA,NA
OHNE8605_V,E,East,NE,NE,NA,38.6956902,-83.4292445,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0491,USA,NA
OHNE8607_V,P,East,NE,NE,NA,38.763717,-82.5681914,Northeast,1,Northeast,1,EMP,2,EMU,2,0.94,USA,NA
OHNE8621_V,E,East,NE,NE,NA,38.7591177,-82.5934531,Northeast,1,Northeast,1,EMP,2,EMU,2,0.00601,USA,NA
OHNE8626_B,P,East,NE,NE,U for beta,38.72504753,-83.44301353,Northeast,1,Northeast,1,EMP,2,EMU,2,0.27,USA,NA
OHNE8633_B,I,East,NE,NE,NA,38.7127022,-83.43175205,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0354,USA,NA
OHNE8636_V,I,East,NE,NE,NA,38.7283692,-82.5238179,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0627,USA,NA
OHNE8640_V,E,East,NE,NE,NA,38.6980198,-83.4305867,Northeast,1,Northeast,1,EMP,2,EMU,2,0.00864,USA,NA
OHNE8644_V,E,East,NE,NE,NA,38.72248,-82.53178,Northeast,1,Northeast,1,EMP,2,EMU,2,0.00634,USA,NA
OHNE9125_B,I,East,NE,NE,NA,39.21962518,-84.38896428,Northeast,1,Northeast,1,EMP,2,IPL,3,0.24,USA,NA
OHNE9126_B,E,East,NE,NE,"I for beta - re-examined photos with data and determined logger were deployed in pools, supporting false flow flag for V4",39.15416558,-84.53015696,Northeast,1,Northeast,1,EMP,2,IPL,3,0.00893,USA,NA
OHNE9127_B,P,East,NE,NE,NA,39.15164716,-84.52895395,Northeast,1,Northeast,1,EMP,2,IPL,3,0.0454,USA,NA
OHNE9128_B,I,East,NE,NE,NA,39.29301406,-84.74546405,Northeast,1,Northeast,1,MW,4,IPL,3,0.0276,USA,NA
OKCB105,I,GP,GP_C,GP,"E for beta - re-examined data and photos, indications that L2 better represents reach than L1",36.92562,-102.57051,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.18,USA,NA
OKCB37,E,GP,GP_C,GP,NA,36.62402,-101.24738,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.1,USA,NA
OKCB38,E,GP,GP_C,GP,NA,36.962328,-102.809421,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.18,USA,NA
OKCB39,I,GP,GP_C,GP,NA,36.958843,-102.746217,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.01,USA,NA
OKCB40,E,GP,GP_C,GP,NA,36.96838,-102.786242,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.26,USA,NA
OKCB41,P,GP,GP_C,GP,U for beta,36.62402,-101.24738,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,12,USA,NA
OKCB42,U,GP,GP_C,GP,NA,36.913381,-102.965983,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.74,USA,NA
OKCB43,I,GP,GP_C,GP,NA,36.82504,-100.54947,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.55,USA,NA
OKCV1073,P,GP,GP_C,GP,NA,35.65785,-99.30487,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.63,USA,NA
OKNE54_V,I,East,NE,NE,NA,36.37759428,-95.00734578,Northeast,1,Northeast,1,EMP,2,EMU,2,6.07,USA,NA
OKNE8133_B,I,East,NE,NE,NA,36.83227667,-96.35306553,Northeast,1,Northeast,1,GP,5,IPL,3,1.38,USA,NA
OKNE9107_B,I,East,NE,NE,NA,36.80192079,-96.37502799,Northeast,1,Northeast,1,GP,5,IPL,3,7.45,USA,NA
